matricula,p1,p2,p3,final,alumno,clave_asig,asignatura,seccion,periodo,num_docente,docente
200300886,6.0,4.0,1.0,2.0,Ryan Solomon,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,6.0,8.0,6.0,6.0,Rodney Bennett,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,10.0,8.0,10.0,10.0,James Maldonado,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,8.0,8.0,8.0,8.0,John Harrington,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,10.0,8.0,8.0,8.0,Terry Owens,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,5.0,0.0,0.0,3.0,Amanda Hogan,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,8.0,9.0,10.0,9.0,Adrian Kim,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,7.0,6.0,7.0,8.0,Gregory Cook,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,4.0,6.0,8.0,7.0,Sue Chase,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,9.0,7.0,9.0,8.0,Heather Carroll,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,7.0,5.0,7.0,7.0,Lauren Matthews,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,8.0,7.0,8.0,8.0,Mario Ward,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,7.0,7.0,7.0,7.0,Stephanie Jones,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,10.0,9.0,8.0,9.0,Leslie Mccullough,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,7.0,7.0,9.0,7.0,Joshua Brooks,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,9.0,8.0,10.0,10.0,Willie Jones,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,8.0,7.0,9.0,8.0,Morgan Smith,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,7.0,8.0,8.0,7.0,Jamie Miller,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,8.0,7.0,8.0,8.0,Robert Hanson,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,7.0,10.0,8.0,10.0,Jennifer Zimmerman,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,10.0,8.0,9.0,10.0,Michael Lewis,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,9.0,7.0,10.0,8.0,Jennifer Harris,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,7.0,7.0,9.0,7.0,Scott Spencer,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,7.0,7.0,7.0,8.0,Brandon Miller,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,8.0,7.0,6.0,7.0,Elizabeth Rodriguez,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,4.0,5.0,0.0,2.0,April Chavez,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,9.0,7.0,9.0,8.0,Rebecca Simmons,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,9.0,7.0,8.0,8.0,Pamela Curry,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,7.0,7.0,9.0,9.0,Robert Hickman,II0002,Propedéutico de matematicas para ingenierias,7,201503 Otoño,RQR,docente RQR
200300886,0.0,0.0,0.0,0.0,Melinda Quinn,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,7.0,10.0,7.0,9.0,Michael Fernandez,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,8.0,9.0,9.0,Jessica Mcclain,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,7.0,9.0,8.0,8.0,Angel Harris,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,8.0,5.0,7.0,8.0,Lori Leonard,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,8.0,8.0,9.0,10.0,David Barnett,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,9.0,8.0,9.0,Michael Reed,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,6.0,8.0,5.0,5.0,Brittany Rodriguez,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,7.0,7.0,8.0,7.0,Nicole Snow,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,6.0,8.0,8.0,7.0,Ryan Douglas,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,6.0,3.0,1.0,0.0,Erika Burgess,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,8.0,8.0,8.0,9.0,Brenda Huerta,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,8.0,10.0,8.0,Melanie Michael,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,0.0,2.0,0.0,1.0,Travis Barnett,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,9.0,8.0,8.0,Megan Miller,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,7.0,9.0,9.0,9.0,Antonio Garcia,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,7.0,8.0,7.0,Gary Heath,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,9.0,10.0,9.0,Samantha Johnson,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,6.0,0.0,0.0,1.0,Joseph Greene,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,7.0,8.0,7.0,7.0,Matthew Vargas,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,3.0,8.0,8.0,7.0,Anna Garcia,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,8.0,9.0,9.0,Aaron Mcmillan,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,4.0,6.0,5.0,6.0,Randy Rose,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,8.0,9.0,10.0,9.0,Elizabeth Terrell,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,8.0,9.0,7.0,9.0,Elizabeth Young,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,7.0,9.0,6.0,8.0,James Nicholson,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,7.0,7.0,8.0,7.0,Joseph Higgins,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,8.0,8.0,8.0,7.0,Charles Cox,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,6.0,7.0,8.0,Margaret Lowe,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,7.0,7.0,9.0,8.0,Elizabeth Jackson,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,10.0,7.0,9.0,Ashley Acosta,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,7.0,8.0,10.0,7.0,Ralph Love,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,9.0,10.0,9.0,9.0,Richard Cannon,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,6.0,8.0,8.0,8.0,Amy Bradley,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,8.0,8.0,6.0,7.0,Sara Miller DVM,II0002,Propedéutico de matematicas para ingenierias,8,201503 Otoño,GQ2R,docente GQ2R
200300886,6.0,4.0,3.0,5.0,Julian Browning,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,8.0,3.0,8.0,5.0,Jamie Adams,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,8.0,4.0,8.0,8.0,William Willis Jr.,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,2.0,2.0,0.0,1.0,Alyssa Spencer,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,4.0,0.0,1.0,1.0,David Gould,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,1.0,0.0,0.0,2.0,James Williams,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,8.0,7.0,8.0,7.0,Michael Reese,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,5.0,2.0,0.0,3.0,Heather Marshall,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,4.0,0.0,2.0,0.0,Miranda Tucker,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,0.0,1.0,0.0,2.0,Christine King,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,5.0,1.0,1.0,1.0,Alyssa Nguyen,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,3.0,2.0,2.0,1.0,Linda Mccoy,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,6.0,0.0,0.0,0.0,Zachary Turner,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,6.0,5.0,8.0,5.0,Alexander Malone,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,5.0,4.0,3.0,3.0,Joshua Shields,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,2.0,1.0,2.0,0.0,John Mcclure,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,6.0,2.0,2.0,2.0,Alexander Pacheco,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,8.0,8.0,8.0,7.0,Mackenzie Jackson,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,5.0,2.0,0.0,4.0,Tiffany Torres,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,10.0,3.0,2.0,4.0,Paul Nelson,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,6.0,4.0,8.0,6.0,John Caldwell,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,5.0,3.0,2.0,4.0,Deborah Mclean,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,0.0,1.0,0.0,0.0,Elizabeth Acosta,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,2.0,1.0,0.0,1.0,Kendra Holland,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,2.0,0.0,0.0,0.0,Colleen Vasquez,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,6.0,2.0,1.0,0.0,Michael Jimenez,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,8.0,3.0,10.0,8.0,Alan Butler,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,6.0,5.0,9.0,6.0,James Powell,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,7.0,2.0,4.0,6.0,Kristina Clark,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,6.0,6.0,7.0,6.0,Mark Mcfarland,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,3.0,1.0,1.0,0.0,Rebecca Robinson,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,7.0,5.0,7.0,5.0,Nathaniel Thompson,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,8.0,5.0,8.0,7.0,Christopher Rivera,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,7.0,6.0,8.0,8.0,Michael Warren,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,8.0,5.0,9.0,7.0,Jacob Brown,II0002,Propedéutico de matematicas para ingenierias,3,201601 Primavera,GQR2,docente GQR2
200300886,8.0,9.0,7.0,7.0,Lisa Campbell,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,9.0,4.0,7.0,Lisa Black,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,6.0,5.0,6.0,6.0,Tiffany David,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,1.0,3.0,3.0,Amanda Davis,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,8.0,6.0,6.0,6.0,Deborah Leon,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,8.0,7.0,7.0,Matthew Adams,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,6.0,7.0,7.0,Heather Smith,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,5.0,5.0,4.0,5.0,Ronald Smith,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,8.0,6.0,7.0,8.0,Sarah Johnson,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,5.0,9.0,7.0,Craig Calhoun,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,6.0,7.0,8.0,8.0,Patrick Johnson,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,4.0,6.0,7.0,6.0,Brandi Thompson,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,7.0,8.0,7.0,Patricia Odonnell,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,8.0,10.0,8.0,Melissa Jackson,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,7.0,7.0,9.0,Sheila Barry,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,1.0,0.0,0.0,0.0,Sean Howard,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,5.0,4.0,0.0,0.0,Carolyn Melendez,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,7.0,7.0,7.0,Ashley Stevens,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,6.0,7.0,7.0,7.0,Stephanie Arnold,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,10.0,7.0,8.0,8.0,Joseph Smith,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,9.0,9.0,7.0,8.0,Barbara Walters,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,9.0,8.0,8.0,9.0,Justin Morris,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,6.0,2.0,4.0,Mr. Michael Booth MD,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,0.0,9.0,8.0,Anthony Tran,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,5.0,5.0,0.0,3.0,Shelia Cole,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,5.0,5.0,7.0,6.0,Christopher Hernandez,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,3.0,0.0,6.0,3.0,Kenneth Smith,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,7.0,6.0,7.0,8.0,Jillian Diaz,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,6.0,6.0,8.0,6.0,Nathaniel Leach,II0002,Propedéutico de matematicas para ingenierias,2,201601 Primavera,GQOO,docente GQOO
200300886,9.0,10.0,7.0,7.0,Steven White,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,2.0,2.0,0.0,0.0,Mrs. Michelle Nelson,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,6.0,7.0,7.0,Amanda Carrillo,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,6.0,7.0,8.0,7.0,Sarah Griffith,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,6.0,8.0,7.0,8.0,Gene Garcia,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,7.0,8.0,8.0,8.0,Amy Reynolds,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,5.0,7.0,7.0,7.0,Brian Campos,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,7.0,7.0,7.0,Jeffery Wilson,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,9.0,9.0,9.0,Nicole Tucker,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,6.0,6.0,9.0,7.0,James Stewart,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,3.0,3.0,0.0,0.0,Christina Baker,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,5.0,0.0,0.0,1.0,Vanessa Foster,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,8.0,8.0,6.0,7.0,Sherri Turner,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,7.0,6.0,8.0,John Parks,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,5.0,7.0,8.0,7.0,Joshua Cox,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,7.0,7.0,7.0,Rebecca Harrison,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,8.0,7.0,6.0,8.0,Bradley Love,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,0.0,1.0,0.0,0.0,Hector Wilson,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,6.0,5.0,10.0,7.0,Danny King,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,9.0,8.0,8.0,Julian Jones,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,7.0,8.0,9.0,Richard Rose,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,8.0,4.0,6.0,6.0,Harry Moore,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,10.0,9.0,9.0,Monica Reyes,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,8.0,5.0,8.0,Ann Washington,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,5.0,9.0,8.0,Michele Padilla,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,7.0,6.0,8.0,7.0,Erika Johnson,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,6.0,9.0,8.0,Summer Williams,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,10.0,9.0,8.0,8.0,Vincent Russell,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,10.0,5.0,6.0,7.0,Eric Ortiz,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,10.0,10.0,9.0,10.0,Sandra Gibson,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,7.0,8.0,7.0,7.0,Leah Pitts DDS,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,9.0,7.0,7.0,7.0,Jacob Gibson,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,7.0,9.0,9.0,7.0,Kelli Curtis,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,8.0,9.0,9.0,10.0,Darryl Butler,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,8.0,8.0,7.0,7.0,Christopher Villa,II0002,Propedéutico de matematicas para ingenierias,1,201601 Primavera,GQ2R,docente GQ2R
200300886,8.0,3.0,2.0,3.0,Stephen Nguyen,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,7.0,2.0,5.0,5.0,Debra Smith,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,2.0,4.0,0.0,1.0,Ashley Scott,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,6.0,8.0,7.0,8.0,Marcus Garner,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,6.0,5.0,4.0,6.0,Kim Martin,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,1.0,1.0,1.0,1.0,Christopher Reyes,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,7.0,6.0,8.0,9.0,Brenda Hurst,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,6.0,1.0,1.0,0.0,Chad Williams,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,7.0,9.0,9.0,7.0,Joshua Hardy,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,5.0,5.0,5.0,4.0,Sarah Campbell,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,4.0,1.0,0.0,0.0,Richard Hughes,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,7.0,8.0,7.0,7.0,Yvette Smith,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,4.0,5.0,6.0,5.0,Richard Hill,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,6.0,6.0,7.0,8.0,Judy Sanford,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,6.0,7.0,7.0,7.0,Kelli Taylor,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,7.0,6.0,3.0,4.0,Dennis Young,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,7.0,8.0,8.0,7.0,Matthew Collins,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,6.0,7.0,7.0,8.0,Jamie Martinez,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,10.0,10.0,10.0,9.0,Mackenzie Stewart,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,7.0,7.0,9.0,9.0,Rachel Hart,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,0.0,0.0,0.0,1.0,Andrew Harris,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,8.0,8.0,7.0,9.0,Erik Berry,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,9.0,7.0,9.0,7.0,Leslie Wilson,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,4.0,4.0,8.0,4.0,Kevin Norris,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,3.0,6.0,7.0,6.0,Vanessa Proctor,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,7.0,5.0,5.0,6.0,Jaclyn Thompson,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,8.0,6.0,8.0,7.0,Dawn Fletcher,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
200300886,4.0,5.0,1.0,4.0,Matthew Hill,II0002,Propedéutico de matematicas para ingenierias,4,201603 Otoño,GQR2,docente GQR2
